,ACCURACY:,PRECISION:,RECALL:,F1 SCORE:,
./unisample_predictions_logr.csv,0.883332026656,0.609057546063,0.77971519907,0.683900843299,
./unisample_predictions_gnb.csv,0.830341042728,0.682304869282,0.57658982639,0.62500866431,
