,ACCURACY:,PRECISION:,RECALL:,F1 SCORE:,
./recidivism-unisample_predictions_logr.csv,0.685885744543,0.0310938367574,0.617647058824,0.0592070484581,
./recidivism-unisample_predictions_gnb.csv,0.675825145614,0.0792152507866,0.444444444444,0.134464341816,
