,Sex:
,IMPACT RATIO:,ELIFT RATIO:,ODDS RATIO:,
Raw Data,1.08709112237,1.07554557682,1.32698190208,

,Hispanic:
,IMPACT RATIO:,ELIFT RATIO:,ODDS RATIO:,
Raw Data,1.1870393029,1.17308475771,1.93606243722,

,Non-White:
,IMPACT RATIO:,ELIFT RATIO:,ODDS RATIO:,
Raw Data,0.980765000012,0.985836709083,0.941274472838,

