fpr,tpr
0.0,0.0
0.010101010101010102,2.9884112262238007
0.020202020202020204,4.396752113508861
0.030303030303030304,4.936191088045157
0.04040404040404041,5.559500576393728
0.05050505050505051,5.902618204731399
0.06060606060606061,6.386467873973433
0.07070707070707072,6.789918039572967
0.08080808080808081,6.9500980302228035
0.09090909090909091,7.221756107945945
0.10101010101010102,7.383956910854596
0.11111111111111112,7.507044065953945
0.12121212121212122,7.752240840723891
0.13131313131313133,7.9511678195421736
0.14141414141414144,8.144962202606816
0.15151515151515152,8.227746085390699
0.16161616161616163,8.227746085390699
0.17171717171717174,8.351316717656985
0.18181818181818182,8.49357778288396
0.19191919191919193,8.709798283132786
0.20202020202020204,8.763852337186838
0.21212121212121213,8.763852337186838
0.22222222222222224,8.81468888802339
0.23232323232323235,8.905109337139491
0.24242424242424243,8.979755411785566
0.25252525252525254,9.02279570482586
0.26262626262626265,9.02279570482586
0.27272727272727276,9.098986181016336
0.2828282828282829,9.126013208043362
0.29292929292929293,9.15304023507039
0.30303030303030304,9.15304023507039
0.31313131313131315,9.243414896640704
0.32323232323232326,9.304244389728261
0.33333333333333337,9.376566556808493
0.3434343434343435,9.400376080618017
0.3535353535353536,9.400376080618017
0.36363636363636365,9.400376080618017
0.37373737373737376,9.476566556808493
0.38383838383838387,9.476566556808493
0.393939393939394,9.476566556808493
0.4040404040404041,9.476566556808493
0.4141414141414142,9.476566556808493
0.42424242424242425,9.476566556808493
0.43434343434343436,9.495797326039263
0.4444444444444445,9.519606849848786
0.4545454545454546,9.561273516515453
0.4646464646464647,9.586914542156478
0.4747474747474748,9.586914542156478
0.48484848484848486,9.663105018346954
0.494949494949495,9.691676446918382
0.5050505050505051,9.723934511434512
0.5151515151515152,9.744767844767845
0.5252525252525253,9.800366300366301
0.5353535353535354,9.84981684981685
0.5454545454545455,9.875457875457876
0.5555555555555556,9.875457875457876
0.5656565656565657,9.875457875457876
0.5757575757575758,9.894688644688646
0.5858585858585859,9.933150183150182
0.595959595959596,9.933150183150182
0.6060606060606061,9.933150183150182
0.6161616161616162,9.933150183150182
0.6262626262626263,9.933150183150182
0.6363636363636365,9.956959706959708
0.6464646464646465,9.956959706959708
0.6565656565656566,9.956959706959708
0.6666666666666667,9.956959706959708
0.6767676767676768,9.956959706959708
0.686868686868687,9.956959706959708
0.696969696969697,9.956959706959708
0.7070707070707072,9.956959706959708
0.7171717171717172,9.956959706959708
0.7272727272727273,9.956959706959708
0.7373737373737375,9.956959706959708
0.7474747474747475,9.956959706959708
0.7575757575757577,9.956959706959708
0.7676767676767677,9.98076923076923
0.7777777777777778,9.98076923076923
0.787878787878788,9.98076923076923
0.797979797979798,9.98076923076923
0.8080808080808082,9.98076923076923
0.8181818181818182,9.98076923076923
0.8282828282828284,9.98076923076923
0.8383838383838385,9.98076923076923
0.8484848484848485,9.98076923076923
0.8585858585858587,9.98076923076923
0.8686868686868687,9.98076923076923
0.8787878787878789,9.98076923076923
0.888888888888889,9.98076923076923
0.8989898989898991,9.98076923076923
0.9090909090909092,9.98076923076923
0.9191919191919192,9.98076923076923
0.9292929292929294,10.0
0.9393939393939394,10.0
0.9494949494949496,10.0
0.9595959595959597,10.0
0.9696969696969697,10.0
0.9797979797979799,10.0
0.98989898989899,10.0
1.0,10.0
