fpr,tpr
0.0,0.0
0.010101010101010102,2.196130940043389
0.020202020202020204,3.2542792839475467
0.030303030303030304,3.594636170183366
0.04040404040404041,3.946782462103939
0.05050505050505051,4.286296445992068
0.06060606060606061,4.651532078652461
0.07070707070707072,4.93843289253686
0.08080808080808081,5.144109701667841
0.09090909090909091,5.5445476481642695
0.10101010101010102,5.567803462117758
0.11111111111111112,5.874013821525792
0.12121212121212122,6.067708031063025
0.13131313131313133,6.2561623416103584
0.14141414141414144,6.334797962525391
0.15151515151515152,6.497265662783789
0.16161616161616163,6.7175220052785045
0.17171717171717174,6.843027055783554
0.18181818181818182,6.889538683690531
0.19191919191919193,6.934146526827786
0.20202020202020204,7.104931410548716
0.21212121212121213,7.194306695546436
0.22222222222222224,7.320340287277702
0.23232323232323235,7.424846101231189
0.24242424242424243,7.424846101231189
0.25252525252525254,7.549135506915945
0.26262626262626265,7.650674149152261
0.27272727272727276,7.693009265016789
0.2828282828282829,7.693009265016789
0.29292929292929293,7.771820634525833
0.30303030303030304,7.799598412303611
0.31313131313131315,7.858626190081388
0.32323232323232326,7.858626190081388
0.33333333333333337,7.903575685030884
0.3434343434343435,7.958081498984372
0.3535353535353536,8.004064585665132
0.36363636363636365,8.101081264077159
0.37373737373737376,8.22155930025287
0.38383838383838387,8.243781522475093
0.393939393939394,8.33159467451533
0.4040404040404041,8.451362116375796
0.4141414141414142,8.524617930329285
0.42424242424242425,8.577395708107062
0.43434343434343436,8.650475773466539
0.4444444444444445,8.696987401373516
0.4545454545454546,8.696987401373516
0.4646464646464647,8.778742451878568
0.4747474747474748,8.8261280727936
0.48484848484848486,8.885155850571378
0.494949494949495,8.885155850571378
0.5050505050505051,8.885155850571378
0.5151515151515152,8.928019507662121
0.5252525252525253,8.969849573021598
0.5353535353535354,9.018105386975085
0.5454545454545455,9.018105386975085
0.5555555555555556,9.06896323011234
0.5656565656565657,9.06896323011234
0.5757575757575758,9.108178916386851
0.5858585858585859,9.15817891638685
0.595959595959596,9.18317891638685
0.6060606060606061,9.18317891638685
0.6161616161616162,9.226042573477594
0.6262626262626263,9.248264795699816
0.6363636363636365,9.33349206842709
0.6464646464646465,9.355714290649312
0.6565656565656566,9.355714290649312
0.6666666666666667,9.3789701046028
0.6767676767676768,9.421833761693543
0.686868686868687,9.46366382705302
0.696969696969697,9.46366382705302
0.7070707070707072,9.486391099780294
0.7171717171717172,9.533613322002514
0.7272727272727273,9.615896913733781
0.7373737373737375,9.64089691373378
0.7474747474747475,9.64089691373378
0.7575757575757577,9.686880000414542
0.7676767676767677,9.686880000414542
0.7777777777777778,9.686880000414542
0.787878787878788,9.71013581436803
0.797979797979798,9.732863087095303
0.8080808080808082,9.764113087095303
0.8181818181818182,9.787368901048792
0.8282828282828284,9.838402492780059
0.8383838383838385,9.863402492780057
0.8484848484848485,9.863402492780057
0.8585858585858587,9.88562471500228
0.8686868686868687,9.905232558139534
0.8787878787878789,9.905232558139534
0.888888888888889,9.905232558139534
0.8989898989898991,9.905232558139534
0.9090909090909092,9.905232558139534
0.9191919191919192,9.951744186046511
0.9292929292929294,9.951744186046511
0.9393939393939394,9.951744186046511
0.9494949494949496,9.951744186046511
0.9595959595959597,9.951744186046511
0.9696969696969697,9.976744186046512
0.9797979797979799,9.976744186046512
0.98989898989899,10.0
1.0,10.0
