fpr,tpr
0.0,0.0
0.010101010101010102,2.84861347386691
0.020202020202020204,4.278432684484385
0.030303030303030304,4.9787518058327
0.04040404040404041,5.413785251076016
0.05050505050505051,5.855474578350842
0.06060606060606061,6.338871974318686
0.07070707070707072,6.606489711448618
0.08080808080808081,7.067750995880331
0.09090909090909091,7.28980170314091
0.10101010101010102,7.484673296948673
0.11111111111111112,7.679696977182224
0.12121212121212122,7.7522556242089555
0.13131313131313133,7.867554959020485
0.14141414141414144,7.938456830829901
0.15151515151515152,8.11310718048025
0.16161616161616163,8.167161234534305
0.17171717171717174,8.286637502946743
0.18181818181818182,8.425914892224133
0.19191919191919193,8.518287059064386
0.20202020202020204,8.569569110346437
0.21212121212121213,8.736162895388587
0.22222222222222224,8.807722332113784
0.23232323232323235,8.853176877568329
0.24242424242424243,8.904458928850381
0.25252525252525254,8.955740980132433
0.26262626262626265,9.001407819779551
0.27272727272727276,9.07105271389253
0.2828282828282829,9.117564341799508
0.29292929292929293,9.18656821027146
0.30303030303030304,9.232022755726007
0.31313131313131315,9.257663781367032
0.32323232323232326,9.30603207973533
0.33333333333333337,9.328759352462603
0.3434343434343435,9.328759352462603
0.3535353535353536,9.398339570978992
0.36363636363636365,9.421066843706265
0.37373737373737376,9.469370466477972
0.38383838383838387,9.492097739205246
0.393939393939394,9.492097739205246
0.4040404040404041,9.58208469435796
0.4141414141414142,9.607725719998985
0.42424242424242425,9.630981533952474
0.43434343434343436,9.68239880488194
0.4444444444444445,9.706789048784378
0.4545454545454546,9.731789048784378
0.4646464646464647,9.731789048784378
0.4747474747474748,9.731789048784378
0.48484848484848486,9.731789048784378
0.494949494949495,9.780157347152677
0.5050505050505051,9.804547591055115
0.5151515151515152,9.831574618082144
0.5252525252525253,9.831574618082144
0.5353535353535354,9.902241457729263
0.5454545454545455,9.902241457729263
0.5555555555555556,9.902241457729263
0.5656565656565657,9.902241457729263
0.5757575757575758,9.902241457729263
0.5858585858585859,9.902241457729263
0.595959595959596,9.902241457729263
0.6060606060606061,9.902241457729263
0.6161616161616162,9.902241457729263
0.6262626262626263,9.902241457729263
0.6363636363636365,9.902241457729263
0.6464646464646465,9.902241457729263
0.6565656565656566,9.927882483370288
0.6666666666666667,9.927882483370288
0.6767676767676768,9.927882483370288
0.686868686868687,9.95060975609756
0.696969696969697,9.95060975609756
0.7070707070707072,9.95060975609756
0.7171717171717172,9.975
0.7272727272727273,9.975
0.7373737373737375,9.975
0.7474747474747475,9.975
0.7575757575757577,9.975
0.7676767676767677,9.975
0.7777777777777778,9.975
0.787878787878788,9.975
0.797979797979798,9.975
0.8080808080808082,9.975
0.8181818181818182,9.975
0.8282828282828284,9.975
0.8383838383838385,9.975
0.8484848484848485,9.975
0.8585858585858587,9.975
0.8686868686868687,9.975
0.8787878787878789,9.975
0.888888888888889,9.975
0.8989898989898991,9.975
0.9090909090909092,9.975
0.9191919191919192,9.975
0.9292929292929294,9.975
0.9393939393939394,9.975
0.9494949494949496,9.975
0.9595959595959597,9.975
0.9696969696969697,10.0
0.9797979797979799,10.0
0.98989898989899,10.0
1.0,10.0
